No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
155,30,0,PinkNoise,3D_Based,2,29.6,-1.650002,8.950073,0
156,150,30,Footstep,Generic,1,158.9,-334.9,5.588867,0
157,90,30,Footstep,Generic,3,258.35,-335.95,4.575073,1
158,0,30,PinkNoise,3D_Based,3,357.35,-333.9,8.096313,1
159,0,30,Footstep,DL_Based,1,1.800009,-336.25,21.24805,1
160,180,0,PinkNoise,3D_Based,4,175.95,-335.15,7.416138,1
161,60,0,Footstep,Generic,1,310.9,-3.600001,2.587646,1
162,30,0,Footstep,3D_Based,4,317.9,-359.85,4.001587,1
163,180,30,Footstep,Generic,2,185.65,-337.65,5.735474,1
164,0,30,Footstep,Generic,1,352.8,-356.95,3.161255,1
165,180,30,Footstep,DL_Based,4,182.7,-334.55,7.522827,1
166,60,30,PinkNoise,Generic,1,307.55,-335.15,4.815186,1
167,30,30,PinkNoise,3D_Based,4,29.84999,-332.55,6.362427,0
168,0,0,PinkNoise,DL_Based,4,352.8,-336.1,3.507935,0
169,180,0,Footstep,3D_Based,1,36.34998,-90,8.757202,0
170,0,30,PinkNoise,Generic,1,0.099989,-331.3,9.016724,0
171,120,0,Footstep,DL_Based,1,238.05,-358.6,10.33716,1
172,150,30,PinkNoise,DL_Based,4,149.25,-335.15,5.228149,0
173,150,30,Footstep,3D_Based,3,199.6,-335.35,3.481812,1
174,90,0,Footstep,Generic,4,266.35,-338.05,5.682251,1
175,30,0,Footstep,3D_Based,1,329.9,-353.75,8.416504,1
176,0,30,Footstep,3D_Based,1,357.05,-335.25,2.801025,1
177,90,30,PinkNoise,Generic,3,89,-335.9,3.667969,0
178,0,30,PinkNoise,Generic,4,0.5500045,-328.9,11.89795,0
179,90,30,PinkNoise,Generic,4,279.5,-335.55,11.7644,1
180,60,30,PinkNoise,3D_Based,3,55.74997,-333.05,4.535156,0
181,90,0,PinkNoise,Generic,2,278.8,-358.55,17.69922,1
182,180,0,Footstep,3D_Based,4,177.05,-0.3000013,17.03369,1
183,60,30,Footstep,3D_Based,3,303.2,-335.3,5.402344,1
184,120,30,PinkNoise,3D_Based,3,117.3,-334.45,4.521729,0
185,90,30,PinkNoise,3D_Based,2,81.30001,-334.45,2.800781,0
186,180,30,Footstep,DL_Based,1,183.1,-335.3,6.04248,0
187,90,30,Footstep,DL_Based,2,97.70003,-333.8,8.869873,0
188,30,30,Footstep,DL_Based,3,32.25002,-334.6,8.910156,0
189,30,30,Footstep,3D_Based,2,33.60002,-335.7,4.921875,0
190,0,0,PinkNoise,3D_Based,4,1.049995,-358.75,5.455566,0
191,120,0,Footstep,3D_Based,1,243.1,-0.8000048,8.375488,1
192,0,0,PinkNoise,DL_Based,3,2.750045,-340.15,24.76318,1
193,60,30,Footstep,DL_Based,3,299.95,-337.85,3.621826,1
194,0,30,PinkNoise,DL_Based,2,357.2,-336.5,2.507813,1
