No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
163,150,0,PinkNoise,3D_Based,4,185.4,-358.8,3.20166,1
164,180,0,PinkNoise,DL_Based,3,0,0,2.413452,1
165,30,30,PinkNoise,Generic,1,318.4,-0.4000001,2.961914,1
166,0,0,Footstep,DL_Based,3,355.6,-1.65,1.813354,1
167,180,30,Footstep,Generic,1,17.05004,-345.6,10.16467,1
168,150,30,Footstep,Generic,4,256.3,-359.45,6.735962,1
169,60,30,PinkNoise,DL_Based,2,350.8,-90,1.987427,1
170,90,30,PinkNoise,DL_Based,2,85.30001,-334.65,3.294556,0
171,0,30,Footstep,Generic,4,3.449996,-357.65,2.721069,0
172,60,30,Footstep,Generic,2,63.80001,-336.7,3.641479,0
173,180,30,PinkNoise,3D_Based,2,334.9,-0.6000002,2.85437,0
174,60,30,PinkNoise,Generic,4,81.90002,-337.5,7.509033,0
175,120,0,PinkNoise,3D_Based,3,139.45,-357.75,3.148438,0
176,0,30,PinkNoise,3D_Based,4,0,0,1.092773,0
177,120,0,Footstep,Generic,2,129.6,-358.5,5.496582,0
178,90,30,PinkNoise,3D_Based,1,72.25,-0.7999997,3.654663,0
179,90,30,Footstep,Generic,1,270.9,-358.65,3.107788,1
180,90,30,PinkNoise,DL_Based,4,62.7,-356.25,5.162354,0
181,180,0,Footstep,Generic,2,11.34997,-1.35,9.430908,0
182,30,30,PinkNoise,DL_Based,1,357.9,-358.05,4.855347,1
183,150,30,PinkNoise,DL_Based,4,210.95,-358.45,5.882202,0
184,120,30,Footstep,3D_Based,4,126.1,-0.6500003,3.948242,0
185,150,0,PinkNoise,DL_Based,4,212.75,-0.09999994,4.775146,1
186,90,30,Footstep,3D_Based,1,262.7,-2.4,3.494751,1
187,90,30,PinkNoise,3D_Based,3,80.95002,-359.9,3.014526,0
188,180,0,Footstep,DL_Based,1,0,0,1.894043,0
189,90,30,PinkNoise,3D_Based,4,65.44998,-343.1,4.588501,0
190,120,0,Footstep,DL_Based,3,233.95,-358.6,3.494629,1
191,0,0,PinkNoise,Generic,3,0,0,2.33374,1
192,150,30,Footstep,DL_Based,1,141.2,-0.9500014,4.322144,0
193,30,30,Footstep,3D_Based,1,313.6,-358.7,5.655518,1
194,180,30,Footstep,Generic,3,0.2,-359.85,2.734497,1
195,120,30,Footstep,DL_Based,1,107.75,-359.1,4.094971,0
196,0,0,Footstep,Generic,3,0,0,1.920654,0
