No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
200,150,30,PinkNoise,DL_Based,2,212.2,-336.15,9.626221,1
201,0,30,Footstep,3D_Based,1,359.25,-0.2000002,8.229248,1
202,0,0,Footstep,3D_Based,2,2.150002,-0.1999869,10.3269,1
203,120,30,Footstep,DL_Based,2,133.15,-1.85001,12.24219,0
204,60,30,PinkNoise,Generic,4,63.85001,-336.3,5.54834,0
205,60,30,PinkNoise,Generic,3,62.24999,-335.8,4.711426,0
206,180,0,Footstep,3D_Based,2,180.6,-359.7,7.825684,0
207,150,0,PinkNoise,Generic,4,211.6,-359.75,9.083252,1
208,0,0,PinkNoise,Generic,4,356.85,-0.05001254,11.69067,1
209,90,30,Footstep,3D_Based,4,261.5001,-358.15,6.254639,1
210,30,0,Footstep,Generic,1,340.3,-0.4499939,13.62793,1
211,150,0,PinkNoise,DL_Based,1,149.75,-358.6,14.57813,0
212,120,0,PinkNoise,Generic,1,247.3999,-358.05,9.821045,1
213,180,0,Footstep,Generic,3,182.6,-358.6,12.91528,1
214,30,30,Footstep,DL_Based,2,50.44999,-336.25,10.78247,0
215,0,30,PinkNoise,Generic,1,358.35,-359.75,10.7002,0
216,90,0,PinkNoise,3D_Based,4,85.7,-0.400001,15.72485,0
217,120,30,Footstep,3D_Based,1,233.45,-336.75,12.55273,1
218,90,0,Footstep,Generic,3,280.1,-0.8999971,15.59473,1
219,0,30,PinkNoise,DL_Based,3,353.1,-337.5,21.89648,1
220,0,30,Footstep,3D_Based,4,5.799971,-359.45,18.05493,1
221,120,0,Footstep,3D_Based,2,240.35,-359.4,7.503174,1
222,60,0,Footstep,Generic,3,68.25,-359.85,7.136719,0
223,30,0,Footstep,DL_Based,1,322.9,-358.8,8.301758,1
224,150,0,Footstep,DL_Based,2,237.85,-0.5499989,7.236572,1
225,180,30,PinkNoise,DL_Based,3,184.25,-335.45,7.669922,1
226,30,30,PinkNoise,Generic,2,48.89997,-338.1,5.375732,0
227,180,0,Footstep,Generic,1,184.6,-359.6,12.39063,0
228,90,0,PinkNoise,Generic,3,101.45,-358.2,9.571045,0
229,90,30,Footstep,Generic,1,279.9,-336.3,14.29907,1
230,30,30,Footstep,3D_Based,1,21.8,-334.3,12.39819,0
231,150,30,Footstep,3D_Based,3,201.85,-337.35,7.581543,1
232,0,30,Footstep,3D_Based,3,353.05,-335.95,8.914795,1
233,180,0,Footstep,3D_Based,4,175.9,-336.65,9.484375,1
234,120,0,PinkNoise,DL_Based,4,233.65,-359.85,10.91382,1
235,90,0,Footstep,DL_Based,2,90.45002,-359.25,9.617676,0
236,30,30,PinkNoise,3D_Based,2,327.45,-358.95,11.7229,1
237,120,0,PinkNoise,DL_Based,2,237.9,-359.7,7.804688,1
238,120,30,Footstep,Generic,2,240.95,-358.05,18.17017,1
239,120,30,PinkNoise,3D_Based,1,230.8,-357.55,9.93457,1
240,90,0,Footstep,3D_Based,1,77.95,-358.2,9.361572,0
241,150,0,Footstep,3D_Based,3,205.05,-0.3500005,14.31177,1
242,90,0,Footstep,DL_Based,3,92.10002,-359.35,8.290771,0
243,90,30,Footstep,3D_Based,2,85.00002,-338.95,14.26636,0
244,30,0,PinkNoise,Generic,1,27.4,-335.8,6.669434,0
245,60,0,PinkNoise,Generic,4,298.15,-359,5.919922,1
246,180,0,PinkNoise,3D_Based,2,173.1,-0.3,6.445557,1
247,180,0,Footstep,3D_Based,1,174.75,-358.7,20.604,1
248,150,30,Footstep,DL_Based,2,187.85,-336.2,9.366699,0
249,30,30,PinkNoise,Generic,1,333.55,-0.2500056,9.66748,1
250,90,0,PinkNoise,Generic,1,97.69997,-359.65,6.803955,0
251,30,30,PinkNoise,3D_Based,3,26.85001,-335.35,19.72729,0
252,90,0,PinkNoise,Generic,4,89.99998,-359.4,17.06201,0
253,90,30,PinkNoise,DL_Based,2,268.2,-336,7.401611,1
254,120,0,PinkNoise,DL_Based,1,241,-359.95,7.850342,1
255,90,0,Footstep,Generic,1,272.75,-359.65,9.879639,1
256,150,0,PinkNoise,3D_Based,4,203.85,-359.15,9.733154,1
257,60,0,PinkNoise,Generic,1,300.0999,-359.15,12.36548,1
258,0,30,Footstep,Generic,2,4.499999,-359.4,10.70898,1
259,150,0,PinkNoise,DL_Based,4,210.85,-359.95,23.57837,1
260,90,0,Footstep,3D_Based,2,264.15,-0.3500004,8.383301,1
261,0,0,Footstep,3D_Based,1,356.75,-359.5,7.910156,1
262,90,30,Footstep,DL_Based,2,267.9001,-335.1,12.22852,1
263,180,30,PinkNoise,Generic,2,181.2,-358.2,11.79272,1
264,90,0,Footstep,3D_Based,4,271.7,-359.45,18.85181,1
265,180,30,PinkNoise,3D_Based,2,3.499998,-334.85,10.60278,1
266,150,0,Footstep,DL_Based,3,231.3,-0.1499885,15.57935,1
267,30,30,Footstep,Generic,4,44.80001,-334.2,5.522705,0
268,150,0,PinkNoise,Generic,1,213.4,-359.6,7.400146,1
269,120,0,Footstep,DL_Based,4,234.2,-358.35,6.439209,1
270,60,0,Footstep,DL_Based,4,299.15,-358.95,4.138672,1
271,60,0,Footstep,Generic,1,309,3.054738E-07,7.726807,1
272,0,0,Footstep,3D_Based,4,4.800027,-358.6,8.415527,1
273,60,0,PinkNoise,DL_Based,1,298.25,-359.6,9.747803,1
274,150,0,Footstep,Generic,2,210.5499,-357.55,9.40332,1
275,150,30,Footstep,DL_Based,4,168.75,-358.4,8.514648,0
276,60,30,PinkNoise,Generic,2,306.55,-334.25,7.582275,1
277,30,30,Footstep,Generic,1,343.6,-336.2,11.81787,1
278,90,30,PinkNoise,Generic,1,280.25,-358.7,7.398193,1
279,60,30,Footstep,3D_Based,2,57.15002,-359.35,11.61011,0
280,150,0,Footstep,DL_Based,1,149,-359.15,9.755127,0
281,150,30,Footstep,3D_Based,1,146.5,-358.85,9.055664,0
282,90,30,Footstep,DL_Based,3,283.95,-333.5,16.21484,1
283,180,30,Footstep,Generic,1,169.7,-334.4,13.70044,1
284,60,30,Footstep,3D_Based,4,298.9,-359.6,9.677002,1
285,150,30,PinkNoise,3D_Based,1,145.95,-339.85,17.14771,0
286,30,0,PinkNoise,DL_Based,1,34.65002,-359.2,12.91235,0
287,0,30,PinkNoise,Generic,2,9.150006,-358.85,17.60889,0
288,30,0,Footstep,Generic,2,33.39999,-334.6,8.177734,0
289,180,30,PinkNoise,3D_Based,3,174.4,-336.3,7.745117,0
290,60,30,Footstep,Generic,2,74.84999,-337.6,6.241699,0
291,120,30,PinkNoise,3D_Based,2,112.2,-337.4,8.164307,0
292,30,0,PinkNoise,Generic,3,338.55,-0.2000066,8.947754,1
293,0,0,Footstep,DL_Based,1,336.65,-359.4,14.18311,1
294,30,30,Footstep,DL_Based,3,36.94999,-337.2,5.547852,0
295,180,30,PinkNoise,3D_Based,1,175.7,-335.2,7.782227,0
296,120,30,Footstep,3D_Based,4,244.8,-358.85,8.091797,1
297,0,30,PinkNoise,DL_Based,2,8.050003,-333.9,7.605225,1
298,180,0,PinkNoise,DL_Based,1,179.25,-359.3,7.671387,1
299,150,0,Footstep,3D_Based,2,209.85,-359.95,8.408447,1
300,150,30,PinkNoise,3D_Based,3,207.6,-334.15,4.689453,1
301,30,30,Footstep,Generic,3,33.95004,-334.3,10.30444,0
302,60,30,PinkNoise,DL_Based,3,303.55,-334.5,7.789795,1
303,0,0,PinkNoise,DL_Based,3,4.500009,-334.75,9.256592,1
304,120,0,Footstep,Generic,3,128.1,-359.9,5.015381,0
305,0,30,Footstep,Generic,1,8.350014,-334.95,6.231934,0
306,30,30,PinkNoise,DL_Based,3,27.54997,-332.95,13.33521,0
307,150,0,Footstep,3D_Based,4,207.85,-359.35,8.482422,1
308,150,0,PinkNoise,Generic,3,156.25,-359.85,7.189453,0
309,180,0,PinkNoise,DL_Based,2,182.3,-333.5,9.991455,0
310,60,30,PinkNoise,Generic,1,307.9,-359.25,8.788574,1
311,30,0,PinkNoise,DL_Based,3,328.55,-356.75,22.04932,1
312,30,0,PinkNoise,3D_Based,1,318.7499,-1.349996,14.47681,1
313,60,0,Footstep,DL_Based,2,297.05,-359.3,12.17358,1
314,120,0,Footstep,DL_Based,2,245.8499,-0.5500017,11.74463,1
315,180,30,PinkNoise,DL_Based,4,186.25,-333.45,15.28101,1
316,90,0,PinkNoise,DL_Based,3,267.4,-0.3000002,7.872559,1
317,90,0,PinkNoise,3D_Based,1,94.04996,-359.75,11.45508,0
318,150,30,Footstep,DL_Based,3,220.1,-333.7,9.67627,1
319,120,0,Footstep,3D_Based,1,235.8,-359.45,10.00073,1
320,30,30,PinkNoise,Generic,3,330.35,-332.55,12.27197,1
321,180,30,Footstep,Generic,4,177.6,-335.25,10.47754,1
322,120,0,Footstep,Generic,2,128.25,-358.95,6.176514,0
323,180,30,Footstep,DL_Based,3,179.5,-333.25,19.02295,0
324,150,30,PinkNoise,3D_Based,2,207,-0.7000002,9.520508,1
325,0,30,Footstep,DL_Based,2,7.250016,-335.2,8.512207,1
326,60,30,PinkNoise,3D_Based,4,298.7,-336.05,6.799561,1
327,60,0,PinkNoise,3D_Based,4,303.55,-0.5999994,9.914063,1
328,30,0,PinkNoise,3D_Based,4,31.10002,-358.95,15.19312,0
329,120,30,PinkNoise,DL_Based,4,117,-334.7,7.280518,0
330,180,0,PinkNoise,DL_Based,4,183.75,-359.45,11.79248,0
331,150,30,PinkNoise,3D_Based,4,207.95,-358.15,10.09912,1
332,90,0,Footstep,3D_Based,3,273.15,-359.1,8.473633,1
333,150,0,Footstep,DL_Based,4,175.9,-336.75,7.741699,0
334,150,30,Footstep,Generic,1,223.6,-335.75,8.593506,1
335,90,30,Footstep,3D_Based,1,116.55,-358.4,11.10742,0
336,150,30,Footstep,Generic,3,216.5,-358.55,9.074707,1
