No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
245,120,30,Footstep,3D_Based,3,228.95,-335.8,6.202637,1
246,60,0,Footstep,3D_Based,4,302.05,-359.7,7.456299,1
247,150,30,Footstep,Generic,2,154.55,-336,6.855225,0
248,0,0,PinkNoise,Generic,3,1.549971,-0.100006,11.69849,0
249,150,30,Footstep,Generic,4,214.55,-358.95,10.35059,1
250,30,30,Footstep,3D_Based,3,28.70002,-335.95,4.654541,0
251,90,0,Footstep,Generic,1,92.20001,-0.1000006,5.41626,0
252,0,0,Footstep,3D_Based,4,358.6,-1.150012,15.95288,0
253,30,0,PinkNoise,DL_Based,1,24.05002,-334.8,42.36279,0
254,90,0,Footstep,DL_Based,3,268.4,-357.9,6.216064,1
255,180,0,PinkNoise,3D_Based,4,166.75,-358.3,4.855225,1
256,120,0,Footstep,3D_Based,2,242.15,-357.8,6.268066,1
257,90,30,Footstep,3D_Based,3,87.39999,-359,10.97876,0
258,150,30,Footstep,Generic,1,151.9,-335.2,13.37793,0
259,60,0,Footstep,3D_Based,3,58.3,-1.150007,5.7229,0
260,150,30,Footstep,3D_Based,3,207.25,-359.95,6.749023,1
261,0,30,Footstep,Generic,1,0.1999885,-358.55,10.09741,1
262,120,0,PinkNoise,DL_Based,2,126.15,-359.6,7.122559,0
263,120,0,PinkNoise,DL_Based,4,242.2,-359.3,7.776367,1
264,0,30,PinkNoise,DL_Based,1,5.849985,-332.65,4.068359,1
265,30,0,PinkNoise,3D_Based,3,25.05002,-359.3,10.01733,0
266,150,0,PinkNoise,DL_Based,3,210.5,-357.3,10.64404,1
267,30,30,PinkNoise,DL_Based,1,334.85,-334.7,4.281738,1
268,120,30,Footstep,Generic,1,250.1,-359.55,6.789307,1
269,60,30,Footstep,3D_Based,3,299.75,-359.2,5.255371,1
270,60,30,PinkNoise,Generic,4,78.25002,-335.3,9.9104,0
271,0,30,PinkNoise,3D_Based,2,359,-334.1,7.856445,0
272,0,0,Footstep,Generic,3,2.200022,-0.1499986,8.615967,0
273,150,0,PinkNoise,Generic,2,165.35,-0.1500023,7.016602,0
274,60,0,Footstep,Generic,3,299.7,-359.9,8.16333,1
275,120,0,PinkNoise,3D_Based,2,120.25,-0.7500002,7.429443,0
276,30,0,Footstep,3D_Based,2,36.25004,-1.549998,9.763916,0
277,30,0,Footstep,Generic,4,36.89996,-359.8,9.577148,0
278,90,30,Footstep,Generic,3,274.5,-334.6,9.883545,1
279,180,30,Footstep,Generic,2,181.25,-0.3500002,7.883301,1
280,120,30,PinkNoise,DL_Based,4,238.3,-334.7,6.962646,1
281,150,30,PinkNoise,DL_Based,3,211.7,-335,5.388672,1
282,150,30,PinkNoise,3D_Based,4,148.35,-1.150001,4.735352,0
283,150,30,PinkNoise,3D_Based,2,148.8,-359.85,4.480713,0
284,90,0,PinkNoise,3D_Based,1,89.84995,-359.4,6.789307,0
285,90,0,Footstep,3D_Based,1,84.15002,-1.049994,7.457275,0
286,150,30,Footstep,DL_Based,2,208.15,-2.550008,9.60376,1
287,150,0,Footstep,3D_Based,1,144.5,-0.149995,9.310059,0
288,60,30,Footstep,DL_Based,3,293.85,-335.1,3.721436,1
289,60,30,PinkNoise,DL_Based,3,306.75,-333.8,4.602051,1
290,60,0,PinkNoise,DL_Based,1,59.95002,-334.75,6.361572,0
291,180,30,PinkNoise,Generic,2,191.15,-333.65,4.521973,0
