No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
237,150,0,Footstep,DL_Based,1,147.65,-3.150006,9.856201,0
238,0,0,PinkNoise,Generic,1,358.4,-359.3,7.043701,0
239,60,30,PinkNoise,Generic,4,65.45002,-336.7,18.88745,0
240,120,0,PinkNoise,Generic,2,236.95,-355.55,10.79077,1
241,120,0,Footstep,Generic,1,114.5,-336.45,13.7915,0
242,90,30,PinkNoise,Generic,2,94.09999,-331.75,7.816895,0
243,60,30,Footstep,DL_Based,3,58.75001,-325.85,13.09839,0
244,30,0,PinkNoise,3D_Based,2,22.19999,-332.1,14.52563,0
245,60,30,Footstep,Generic,4,66.24998,-339.5,13.39185,0
246,90,30,Footstep,Generic,2,274.5499,-330.95,15.32593,1
247,30,30,PinkNoise,3D_Based,4,333,-337.65,9.604004,1
248,30,0,PinkNoise,3D_Based,1,332.15,-344.85,7.962646,1
249,90,0,Footstep,3D_Based,1,87.39999,-333.1,10.33765,0
250,90,30,PinkNoise,3D_Based,2,268.4,-315.45,8.216553,1
251,120,0,Footstep,Generic,4,124.65,-333.8,15.60522,0
252,30,30,Footstep,3D_Based,2,340.9001,-314.9,14.92651,1
253,90,30,PinkNoise,DL_Based,4,244.85,-335.65,1.840576,0
254,180,30,PinkNoise,Generic,2,181.95,-305.35,19.44824,0
255,180,0,Footstep,DL_Based,2,177,-315.85,11.68457,0
256,180,0,Footstep,3D_Based,3,179.4,-300.1,15.97876,0
257,60,0,Footstep,Generic,3,303.75,-5.95001,20.86157,1
258,120,30,Footstep,3D_Based,3,127.75,-335.35,9.323486,0
259,90,30,PinkNoise,DL_Based,2,100.5,-333.65,8.696777,0
260,60,30,Footstep,Generic,3,305.1501,-331.25,12.61768,1
261,120,30,Footstep,3D_Based,2,254.85,-313.75,12.88574,1
262,120,0,Footstep,DL_Based,1,242.05,-354.4,18.55322,1
263,90,0,Footstep,DL_Based,3,270.15,-335.1,12.20435,1
264,0,30,Footstep,DL_Based,3,6.05,-331.1,16.67334,1
265,0,30,PinkNoise,3D_Based,4,9.599979,-338.45,17.11304,1
266,60,30,Footstep,3D_Based,3,305.7499,-314.7999,23.08984,1
267,30,30,PinkNoise,3D_Based,3,41.25001,-301.35,7.415527,0
268,60,0,Footstep,DL_Based,2,304.65,-341.3,16.23291,1
269,0,0,PinkNoise,3D_Based,4,10.94996,-0.600007,17.20752,1
270,60,30,PinkNoise,DL_Based,3,62.45,-312,8.790039,0
271,60,0,PinkNoise,Generic,2,298.7501,-334.5,17.27344,1
272,150,0,Footstep,3D_Based,3,210.6499,-296.7501,20.15381,1
273,0,30,Footstep,3D_Based,4,1.950013,-338.3,15.77979,1
274,180,0,PinkNoise,3D_Based,3,189.85,-0.1999333,12.15137,1
275,60,30,PinkNoise,Generic,3,308.25,-336.8,9.444336,1
276,30,0,Footstep,Generic,1,37.29998,-323.05,23.23535,0
277,180,30,PinkNoise,Generic,1,178.75,-326.35,13.89795,0
278,120,30,Footstep,DL_Based,1,120,-330.95,16.24707,0
279,30,30,Footstep,3D_Based,3,337,-326.5,11.12451,1
280,90,30,PinkNoise,DL_Based,1,89.59999,-321.3,9.216797,0
281,0,0,Footstep,Generic,1,358.2,-346.0999,26.14258,0
282,120,0,Footstep,DL_Based,3,237.8,-352.4,10.68506,1
283,60,0,PinkNoise,DL_Based,2,300.6499,-336.2,13.09863,1
284,90,0,PinkNoise,3D_Based,1,273.1,-3.149993,8.843262,1
285,120,0,PinkNoise,DL_Based,3,245.55,-301.2999,13.69873,1
286,30,0,Footstep,DL_Based,3,29.24999,-340.2,8.683594,0
287,150,30,Footstep,Generic,4,150.85,-337.1,11.4834,0
288,120,30,PinkNoise,3D_Based,1,249.1,-340.8,11.35205,1
289,30,0,Footstep,DL_Based,4,23.10003,-343.05,12.87158,0
